_id,timestamp,open,high,low,close,volume
66c11d3cd200ba7478e86d9c,1574956800000,7613.67,7643,7526.02,7608.44,10182.654031
66c11d3cd200ba7478e86d9d,1574971200000,7608.01,7622.67,7360,7419.49,9200.910925
66c11d3cd200ba7478e86d9e,1574985600000,7418.52,7517.54,7362.3,7488.05,6757.360131
66c11d3cd200ba7478e86d9f,1575000000000,7485.11,7533.48,7440,7509.14,5061.074333
66c11d3cd200ba7478e86da0,1575014400000,7509.14,7600,7491.66,7514.24,10905.481497
66c11d3cd200ba7478e86da1,1575028800000,7514.23,7830,7413,7807.99,24302.434601
66c11d3cd200ba7478e86da2,1575043200000,7808.06,7850,7675,7711.93,9282.391198
66c11d3cd200ba7478e86da3,1575057600000,7711.9,7767.95,7664,7739.68,4436.559113
66c11d3cd200ba7478e86da4,1575072000000,7740.99,7770,7715.72,7740.22,4492.02906
66c11d3cd200ba7478e86da5,1575086400000,7740.24,7763.82,7714.74,7748.92,5203.038105
66c11d3cd200ba7478e86da6,1575100800000,7748.92,7810,7623.38,7656.21,12521.16931
66c11d3dd200ba7478e86da7,1575100800000,7748.92,7810,7623.38,7656.21,12521.16931
66c11d3dd200ba7478e86da8,1575115200000,7656.23,7717.15,7510,7539.4,11142.757725
66c11d3dd200ba7478e86da9,1575129600000,7539.33,7613.2,7441,7506.4,8760.185421
66c11d3dd200ba7478e86daa,1575144000000,7506.4,7561.95,7472.74,7541.89,4870.253998
66c11d3dd200ba7478e86dab,1575158400000,7540.63,7541.85,7228.99,7289.06,18185.813109
66c11d3dd200ba7478e86dac,1575172800000,7287,7347,7245,7277.44,7514.13701
66c11d3dd200ba7478e86dad,1575187200000,7277.45,7390,7210,7313.8,9742.453845
66c11d3dd200ba7478e86dae,1575201600000,7314.98,7477.29,7267.52,7306.22,11621.62032
66c11d3dd200ba7478e86daf,1575216000000,7306.21,7362.48,7275.24,7358.39,6278.476207
66c11d3dd200ba7478e86db0,1575230400000,7355.83,7436.81,7306.18,7390.89,7426.841822
66c11d3dd200ba7478e86db1,1575244800000,7391.5,7420.56,7347.21,7358.84,5248.529579
66c11d3dd200ba7478e86db2,1575259200000,7359.36,7375.25,7151.1,7252.96,11147.442105
66c11d3dd200ba7478e86db3,1575273600000,7252.96,7369,7181.01,7297.91,10249.592649
66c11d3dd200ba7478e86db4,1575288000000,7297.91,7358,7236.56,7308.76,10086.911126
66c11d3dd200ba7478e86db5,1575302400000,7309.32,7330.03,7257.22,7273.98,5030.486828
66c11d3dd200ba7478e86db6,1575316800000,7273.29,7350,7273.29,7294.28,4567.293753
66c11d3dd200ba7478e86db7,1575331200000,7294.42,7400,7292,7349.18,6266.626153
66c11d3dd200ba7478e86db8,1575345600000,7349.5,7357.75,7262.02,7293.83,5351.627715
66c11d3dd200ba7478e86db9,1575360000000,7293.15,7323.98,7241.35,7266.7,6679.63338
66c11d3dd200ba7478e86dba,1575374400000,7263.97,7356.13,7262.81,7335.43,6871.182536
66c11d3dd200ba7478e86dbb,1575388800000,7335.36,7356.87,7301.64,7320.98,4685.071864
66c11d3dd200ba7478e86dbc,1575403200000,7320.99,7341,7283.02,7292.71,3295.335839
66c11d3dd200ba7478e86dbd,1575417600000,7292.71,7294.03,7102,7150.49,14895.50575
66c11d3dd200ba7478e86dbe,1575432000000,7150.91,7166.21,7111.11,7130.6,5339.193372
66c11d3dd200ba7478e86dbf,1575446400000,7130.64,7233.77,7067,7200.34,9995.349534
66c11d3dd200ba7478e86dc0,1575460800000,7200.62,7750,7197.71,7466.66,30013.73337
66c11d3dd200ba7478e86dc1,1575475200000,7466.78,7499.63,7438,7479.55,6882.360571
66c11d3dd200ba7478e86dc2,1575489600000,7479.52,7480.22,7100,7194.32,16027.558989
66c11d3dd200ba7478e86dc3,1575504000000,7194.59,7243.57,7162,7223.6,6742.723975
66c11d3dd200ba7478e86dc4,1575518400000,7223.58,7376.72,7150,7306.73,13892.846746
66c11d3dd200ba7478e86dc5,1575532800000,7306.96,7433,7287.96,7370.45,10789.16937
66c11d3dd200ba7478e86dc6,1575547200000,7369.36,7485,7315,7336.99,13494.789961
66c11d3dd200ba7478e86dc7,1575561600000,7335.91,7405,7265,7374.81,8217.12384
66c11d3dd200ba7478e86dc8,1575576000000,7374.38,7447.4,7334.4,7389,6170.024963
66c11d3dd200ba7478e86dc9,1575590400000,7389,7433.99,7313.91,7371.9,6509.565333
66c11d3dd200ba7478e86dca,1575604800000,7371.9,7410,7332,7367.54,6698.248653
66c11d3dd200ba7478e86dcb,1575619200000,7367,7443.15,7305,7338.66,9285.423277
66c11d3dd200ba7478e86dcc,1575633600000,7338.68,7429.4,7337.56,7375.1,7346.144471
66c11d3dd200ba7478e86dcd,1575648000000,7375.11,7590.03,7372.92,7433.09,12603.042101
66c11d3dd200ba7478e86dce,1575662400000,7433.09,7550,7421.08,7527.47,5746.664109
66c11d3dd200ba7478e86dcf,1575676800000,7527.8,7566.32,7500,7529.74,6087.982815
66c11d3dd200ba7478e86dd0,1575691200000,7528.62,7619.62,7508.88,7521.48,7373.328492
66c11d3dd200ba7478e86dd1,1575705600000,7521.36,7549.71,7470.16,7524.98,6597.528237
66c11d3dd200ba7478e86dd2,1575720000000,7523.68,7551.8,7498.03,7510.07,5278.151181
66c11d3dd200ba7478e86dd3,1575734400000,7510,7530,7476,7520,3519.686599
66c11d3dd200ba7478e86dd4,1575748800000,7520,7522.99,7472.01,7488.21,2642.006849
66c11d3dd200ba7478e86dd5,1575763200000,7487.31,7499.75,7374.86,7403.91,7540.316509
66c11d3dd200ba7478e86dd6,1575777600000,7404.99,7453.99,7382.33,7434.63,3521.93126
66c11d3dd200ba7478e86dd7,1575792000000,7434.63,7542.16,7411.91,7520.03,5889.801798
66c11d3dd200ba7478e86dd8,1575806400000,7520.03,7564,7488.2,7546,5350.61061
66c11d3dd200ba7478e86dd9,1575820800000,7546,7552.77,7502.6,7515.99,4713.744211
66c11d3dd200ba7478e86dda,1575835200000,7516.31,7552,7505,7510.11,2840.493243
66c11d3dd200ba7478e86ddb,1575849600000,7510.11,7541.9,7451,7510.32,5874.888609
66c11d3dd200ba7478e86ddc,1575864000000,7510.93,7531.87,7458,7470.67,5177.412513
66c11d3dd200ba7478e86ddd,1575878400000,7468.36,7496,7440.04,7471.25,5008.580664
66c11d3dd200ba7478e86dde,1575892800000,7471.24,7650,7390,7424,14159.9702
66c11d3dd200ba7478e86ddf,1575907200000,7423.91,7450.54,7350,7374.3,8135.41922
66c11d3dd200ba7478e86de0,1575921600000,7374.25,7382.49,7273,7338.64,8265.616287
66c11d3dd200ba7478e86de1,1575936000000,7338.64,7407.6,7310.01,7382.63,9706.341263
66c11d3dd200ba7478e86de2,1575950400000,7383.74,7399.08,7333.98,7351.61,7159.196756
66c11d3dd200ba7478e86de3,1575964800000,7351.17,7368.44,7288,7342,8747.15111
66c11d3dd200ba7478e86de4,1575979200000,7341.75,7355,7213,7234.13,11253.199424
66c11d3dd200ba7478e86de5,1575993600000,7236.4,7261.52,7157.1,7231.23,8721.441395
66c11d3dd200ba7478e86de6,1576008000000,7230.95,7257.34,7185.16,7224.13,4136.432192
66c11d3dd200ba7478e86de7,1576022400000,7224.15,7275.5,7190.17,7211.97,4704.140444
66c11d3dd200ba7478e86de8,1576036800000,7213.44,7230.21,7180,7220.12,3711.044185
66c11d3dd200ba7478e86de9,1576051200000,7220.12,7249.72,7202.01,7227.36,5016.767861
66c11d3dd200ba7478e86dea,1576065600000,7227.36,7267.01,7125.66,7174,8791.746996
66c11d3dd200ba7478e86deb,1576080000000,7174.03,7217.5,7153.03,7200.23,5441.414913
66c11d3dd200ba7478e86dec,1576094400000,7200.69,7210,7170,7210,2427.977545
66c11d3dd200ba7478e86ded,1576108800000,7210,7295,7080.3,7156.03,12148.135451
66c11d3dd200ba7478e86dee,1576123200000,7156.05,7177.46,7140,7151.05,3112.787743
66c11d3dd200ba7478e86def,1576137600000,7150.36,7217.99,7115,7192.93,7863.483296
66c11d3dd200ba7478e86df0,1576152000000,7192.93,7222.15,7140,7191.56,8917.825176
66c11d3dd200ba7478e86df1,1576166400000,7190.98,7226.79,7175.96,7204.73,5823.075178
66c11d3dd200ba7478e86df2,1576180800000,7204.75,7261.95,7186.12,7198.08,4423.294088
66c11d3dd200ba7478e86df3,1576195200000,7197.76,7236.5,7190.76,7229.1,3312.850586
66c11d3dd200ba7478e86df4,1576209600000,7229.1,7249.81,7208.01,7236.3,4267.114562
66c11d3dd200ba7478e86df5,1576224000000,7235.21,7255,7205.67,7221.9,5255.410656
66c11d3dd200ba7478e86df6,1576238400000,7221.29,7268.01,7208.2,7253.03,5774.526952
66c11d3dd200ba7478e86df7,1576252800000,7253.03,7309.05,7224,7253.87,6975.83251
66c11d3dd200ba7478e86df8,1576267200000,7253.87,7266.87,7230.64,7258.48,2024.138529
66c11d3dd200ba7478e86df9,1576281600000,7257.37,7271.77,7232.09,7254.63,1980.257266
66c11d3dd200ba7478e86dfa,1576296000000,7255.21,7270,7242.02,7252.08,2206.434735
66c11d3dd200ba7478e86dfb,1576310400000,7252.05,7252.8,7150,7185.94,6324.498965
66c11d3dd200ba7478e86dfc,1576324800000,7185.49,7189.48,7026,7060.03,9040.824863
66c11d3dd200ba7478e86dfd,1576339200000,7061.61,7104.25,7012,7072.66,7557.9865
66c11d3dd200ba7478e86dfe,1576353600000,7072.66,7093.99,7062.56,7064.05,2451.983638
66c11d3dd200ba7478e86dff,1576368000000,7064.14,7072.85,7008.35,7056.97,4083.515031
66c11d3dd200ba7478e86e00,1576382400000,7057.49,7200.3,7035.37,7142,6682.205917
66c11d3dd200ba7478e86e01,1576396800000,7142,7177.15,7084.51,7110.61,4694.501302
66c11d3dd200ba7478e86e02,1576411200000,7111.11,7149,7061.05,7119.1,5022.24234
66c11d3dd200ba7478e86e03,1576425600000,7119.11,7131.92,7082,7114.49,3226.588908
66c11d3dd200ba7478e86e04,1576440000000,7114.68,7141.67,7097.41,7118.59,2686.724639
66c11d3dd200ba7478e86e05,1576454400000,7119.6,7132.52,7062.55,7079.98,3731.293058
66c11d3dd200ba7478e86e06,1576468800000,7078.83,7100,7042.49,7067.74,5033.78929
66c11d3dd200ba7478e86e07,1576483200000,7066.97,7125.6,7051,7091.85,4999.546508
66c11d3dd200ba7478e86e08,1576497600000,7091.92,7150,7074,7089.45,7522.887707
66c11d3dd200ba7478e86e09,1576512000000,7090.73,7117,6850,6902.16,15592.947643
66c11d3dd200ba7478e86e0a,1576526400000,6902.68,6919.98,6836,6891.72,6983.528853
66c11d3dd200ba7478e86e0b,1576540800000,6891.44,6910.78,6856,6886.76,3814.889254
66c11d3dd200ba7478e86e0c,1576555200000,6886.76,6904.91,6859.48,6877.47,4154.479319
66c11d3dd200ba7478e86e0d,1576569600000,6877.46,6942.21,6856,6935.09,6982.739309
66c11d3dd200ba7478e86e0e,1576584000000,6935.13,6940.84,6685,6696.2,16537.002323
66c11d3dd200ba7478e86e0f,1576598400000,6696.32,6743.6,6590.21,6619.71,12209.337598
66c11d3dd200ba7478e86e10,1576612800000,6619.69,6702,6560,6623.82,10166.622126
66c11d3dd200ba7478e86e11,1576627200000,6623.84,6725.69,6600.52,6686.91,6643.923799
66c11d3dd200ba7478e86e12,1576641600000,6686.89,6717.56,6590.01,6619.51,7032.529585
66c11d3dd200ba7478e86e13,1576656000000,6619.06,6668.84,6608.44,6615.24,6685.015862
66c11d3dd200ba7478e86e14,1576670400000,6615.24,6863.08,6435,6823.49,31357.410249
66c11d3dd200ba7478e86e15,1576684800000,6824.55,6966.05,6770,6956.86,15428.113085
66c11d3dd200ba7478e86e16,1576699200000,6956.09,7440,6941,7277.83,28489.658671
66c11d3dd200ba7478e86e17,1576713600000,7277.83,7380,7122.5,7158.94,14176.955662
66c11d3dd200ba7478e86e18,1576728000000,7158.94,7167.85,7076.65,7092.54,7212.753978
66c11d3dd200ba7478e86e19,1576742400000,7091.31,7200,7038.31,7150,11409.125439
66c11d3dd200ba7478e86e1a,1576756800000,7150.56,7234,7060.01,7145.84,12792.214099
66c11d3dd200ba7478e86e1b,1576771200000,7145.99,7185,7111,7177.05,5634.277409
66c11d3dd200ba7478e86e1c,1576785600000,7177.89,7181.99,7128.02,7150.3,4283.722488
66c11d3dd200ba7478e86e1d,1576800000000,7151.31,7160,7079.5,7134.14,5256.989617
66c11d3dd200ba7478e86e1e,1576814400000,7134.14,7160,7082.38,7145.07,4983.24011
66c11d3dd200ba7478e86e1f,1576828800000,7145.09,7175.67,7091.76,7149.5,4875.497684
66c11d3dd200ba7478e86e20,1576843200000,7149.87,7220,7136.75,7155.19,7513.559372
66c11d3dd200ba7478e86e21,1576857600000,7155.4,7205,7133,7184.15,5952.065196
66c11d3dd200ba7478e86e22,1576872000000,7183.99,7214.26,7166.23,7187.83,3550.717226
66c11d3dd200ba7478e86e23,1576886400000,7188.01,7190.58,7142.3,7156.01,3091.001125
66c11d3dd200ba7478e86e24,1576900800000,7156.03,7175.43,7124.45,7132.95,3793.165236
66c11d3dd200ba7478e86e25,1576915200000,7132.95,7157,7105,7145.99,3784.188979
66c11d3dd200ba7478e86e26,1576929600000,7145.97,7152.12,7118.05,7139.32,2981.495319
66c11d3dd200ba7478e86e27,1576944000000,7139.32,7154.23,7126,7145.82,2573.443322
66c11d3dd200ba7478e86e28,1576958400000,7145.04,7180,7122,7132.75,3243.880047
66c11d3dd200ba7478e86e29,1576972800000,7131.59,7148.82,7122.47,7137.26,1899.983537
66c11d3dd200ba7478e86e2a,1576987200000,7136.94,7192.99,7125,7181.85,3133.269235
66c11d3dd200ba7478e86e2b,1577001600000,7180.32,7200.3,7145.84,7165.36,4300.635368
66c11d3dd200ba7478e86e2c,1577016000000,7164.4,7197,7155.62,7186.82,3098.613582
66c11d3dd200ba7478e86e2d,1577030400000,7186.78,7456.67,7165,7398.35,18282.519985
66c11d3dd200ba7478e86e2e,1577044800000,7399.46,7518.54,7374.16,7501.44,8422.433443
66c11d3dd200ba7478e86e2f,1577059200000,7500.71,7634.55,7500.36,7590.02,14736.639008
66c11d3dd200ba7478e86e30,1577073600000,7589.55,7593.5,7441.6,7494.21,8524.122492
66c11d3dd200ba7478e86e31,1577088000000,7494.91,7564.93,7485.83,7553.11,6005.218281
66c11d3dd200ba7478e86e32,1577102400000,7553.03,7612,7475.65,7585.87,10303.800871
66c11d3dd200ba7478e86e33,1577116800000,7585.87,7695.38,7355,7432.07,19113.814782
66c11d3dd200ba7478e86e34,1577131200000,7432.38,7433.9,7265.84,7317.09,9368.401769
66c11d3dd200ba7478e86e35,1577145600000,7317.3,7339.5,7285,7313.8,3919.788464
66c11d3dd200ba7478e86e36,1577160000000,7313.88,7342.27,7227.35,7264.92,5363.396873
66c11d3dd200ba7478e86e37,1577174400000,7264.91,7416.53,7226.13,7373.54,10509.986873
66c11d3dd200ba7478e86e38,1577188800000,7373.55,7436.68,7241.58,7277.52,9491.372333
66c11d3dd200ba7478e86e39,1577203200000,7277.47,7311.31,7157.04,7253.77,10145.551311
66c11d3dd200ba7478e86e3a,1577217600000,7253.92,7280,7198.52,7255.77,4199.398334
66c11d3dd200ba7478e86e3b,1577232000000,7255.77,7267.39,7213.12,7229.58,2643.930881
66c11d3dd200ba7478e86e3c,1577246400000,7229.99,7271.77,7201,7252.19,3439.127457
66c11d3dd200ba7478e86e3d,1577260800000,7252.16,7267.85,7210.45,7217.03,4077.759303
66c11d3dd200ba7478e86e3e,1577275200000,7216.92,7256,7170.73,7189.56,6435.853597
66c11d3dd200ba7478e86e3f,1577289600000,7189.58,7247,7128.86,7239.02,6291.129102
66c11d3dd200ba7478e86e40,1577304000000,7238.02,7269.99,7168.42,7204.63,4604.243983
66c11d3dd200ba7478e86e41,1577318400000,7205.01,7219.99,7177.14,7183.01,2172.334553
66c11d3dd200ba7478e86e42,1577332800000,7182.84,7223.15,7176.8,7209.2,2903.965459
66c11d3dd200ba7478e86e43,1577347200000,7209.2,7240.76,7185.8,7188.02,4394.287316
66c11d3dd200ba7478e86e44,1577361600000,7189.06,7244,7183.27,7231.45,4382.503453
66c11d3dd200ba7478e86e45,1577376000000,7231.83,7435,7197.02,7301.38,14217.211678
66c11d3dd200ba7478e86e46,1577390400000,7296.1,7331.42,7157.12,7202,8189.458617
66c11d3dd200ba7478e86e47,1577404800000,7202,7249,7190,7232.02,3344.601365
66c11d3dd200ba7478e86e48,1577419200000,7232.04,7243.79,7175,7188.63,4904.323436
66c11d3dd200ba7478e86e49,1577433600000,7188.42,7216.26,7076.42,7137.72,7148.566164
66c11d3dd200ba7478e86e4a,1577448000000,7136.38,7271.89,7092.99,7238.42,10186.903469
66c11d3dd200ba7478e86e4b,1577462400000,7237.75,7275.86,7177.14,7216.1,5306.751408
66c11d3dd200ba7478e86e4c,1577476800000,7215.05,7261,7212.78,7254.74,2751.556019
66c11d3dd200ba7478e86e4d,1577491200000,7254.77,7340,7238.67,7288,5542.244838
66c11d3dd200ba7478e86e4e,1577505600000,7288,7360,7276.72,7302.99,5591.958805
66c11d3dd200ba7478e86e4f,1577520000000,7302.53,7329.47,7261.57,7308.28,3758.554285
66c11d3dd200ba7478e86e50,1577534400000,7308.32,7359.9,7285,7304.27,4124.309921
66c11d3dd200ba7478e86e51,1577548800000,7304.24,7365.01,7275.07,7344.77,5076.554318
66c11d3dd200ba7478e86e52,1577563200000,7344.7,7355,7296.52,7316.14,2755.360032
66c11d3dd200ba7478e86e53,1577577600000,7315.36,7316.14,7288,7307.27,2401.806632
66c11d3dd200ba7478e86e54,1577592000000,7307.06,7323.99,7292.84,7315,1907.027906
66c11d3dd200ba7478e86e55,1577606400000,7315.5,7360.67,7308.92,7345.83,4380.306346
66c11d3dd200ba7478e86e56,1577620800000,7346.08,7419.02,7322.9,7394.13,8220.352818
66c11d3dd200ba7478e86e57,1577635200000,7395.03,7480,7380.47,7473.05,5648.577939
66c11d3dd200ba7478e86e58,1577649600000,7472.13,7528.45,7345.8,7388.24,8829.034444
66c11d3dd200ba7478e86e59,1577664000000,7388.43,7389.83,7312,7349.51,3473.380714
66c11d3dd200ba7478e86e5a,1577678400000,7349.54,7408.24,7345.22,7385.29,3786.007406
66c11d3dd200ba7478e86e5b,1577692800000,7385.27,7385.29,7293.12,7315.11,6759.784113
66c11d3dd200ba7478e86e5c,1577707200000,7314.74,7343.99,7251,7262.08,7289.497086
66c11d3dd200ba7478e86e5d,1577721600000,7261.1,7270,7220,7240.99,5118.967882
66c11d3dd200ba7478e86e5e,1577736000000,7241.15,7288.88,7235.1,7246,3178.274581
66c11d3dd200ba7478e86e5f,1577750400000,7246,7269,7200,7236.39,4057.299249
66c11d3dd200ba7478e86e60,1577764800000,7236.6,7268.48,7228.4,7250.37,2664.670591
66c11d3dd200ba7478e86e61,1577779200000,7250.3,7256.94,7217.5,7243.39,4498.864156
66c11d3dd200ba7478e86e62,1577793600000,7243.64,7320,7188.88,7195.96,7983.926818
66c11d3dd200ba7478e86e63,1577808000000,7195,7225.62,7145.01,7173.32,4657.972543
66c11d3dd200ba7478e86e64,1577822400000,7173.75,7208.41,7165.1,7195.23,2091.720176
66c11d3dd200ba7478e86e65,1577836800000,7195.24,7245,7175.46,7225.01,2833.74918
66c11d3dd200ba7478e86e66,1577851200000,7225,7236.27,7199.11,7209.83,2061.295051
66c11d3dd200ba7478e86e67,1577865600000,7209.83,7237.73,7180,7197.2,3166.654361
66c11d3dd200ba7478e86e68,1577880000000,7197.2,7255,7196.15,7234.19,3492.537459
66c11d3dd200ba7478e86e69,1577894400000,7234.2,7249.99,7214,7229.48,2980.583291
66c11d3dd200ba7478e86e6a,1577908800000,7229.48,7242.98,7175.15,7200.85,2257.568823
66c11d3dd200ba7478e86e6b,1577923200000,7200.77,7212.5,7120.37,7129.61,3739.354832
66c11d3dd200ba7478e86e6c,1577937600000,7129.25,7161,7105,7110.57,4057.961355
66c11d3dd200ba7478e86e6d,1577952000000,7110.98,7180,7109.11,7139.79,4162.20301
66c11d3dd200ba7478e86e6e,1577966400000,7139.73,7163.4,7107.43,7130.98,4179.041833
66c11d3dd200ba7478e86e6f,1577980800000,7130.37,7146.85,6924.74,6983.27,12699.028233
66c11d3dd200ba7478e86e70,1577995200000,6982.63,6985,6941.27,6965.71,3113.894669
66c11d3dd200ba7478e86e71,1578009600000,6965.49,6966.8,6871.04,6952.04,7625.896788
66c11d3dd200ba7478e86e72,1578024000000,6952.04,7264.71,6948.64,7203.21,17397.304706
66c11d3dd200ba7478e86e73,1578038400000,7202.28,7371.92,7202.28,7340.46,15196.885021
66c11d3dd200ba7478e86e74,1578052800000,7340.46,7380,7229.3,7320.18,10578.985529
66c11d3dd200ba7478e86e75,1578067200000,7320.17,7405,7280,7343.08,11735.084477
66c11d3dd200ba7478e86e76,1578081600000,7343.62,7361,7260.01,7344.96,5894.34393
66c11d3dd200ba7478e86e77,1578096000000,7345,7350,7280.85,7333.11,3693.784835
66c11d3dd200ba7478e86e78,1578110400000,7333.14,7369.28,7312.65,7348.11,4519.549891
66c11d3dd200ba7478e86e79,1578124800000,7348.04,7369.63,7302.1,7336.45,5684.860065
66c11d3dd200ba7478e86e7a,1578139200000,7336.75,7339.58,7291,7318.99,4424.833286
66c11d3dd200ba7478e86e7b,1578153600000,7318.98,7404,7272.21,7334.83,8358.356108
66c11d3dd200ba7478e86e7c,1578168000000,7334.89,7367.31,7310.67,7354.11,3306.590792
66c11d3dd200ba7478e86e7d,1578182400000,7354.19,7482.87,7354.11,7475.99,11311.449846
66c11d3dd200ba7478e86e7e,1578196800000,7476,7495,7437.4,7463.63,4866.905928
66c11d3dd200ba7478e86e7f,1578211200000,7463.64,7472,7400,7422.33,5665.077258
66c11d3dd200ba7478e86e80,1578225600000,7422.27,7476.31,7415,7468.42,5088.908425
66c11d3dd200ba7478e86e81,1578240000000,7467.91,7484,7421.77,7444.14,4847.774609
66c11d3dd200ba7478e86e82,1578254400000,7444.71,7445,7318,7358.75,6550.969538
66c11d3dd200ba7478e86e83,1578268800000,7357.64,7580,7346.76,7540.9,13578.258656
66c11d3dd200ba7478e86e84,1578283200000,7540.9,7554.61,7496,7507.91,4822.718155
66c11d3dd200ba7478e86e85,1578297600000,7508.18,7582.27,7507.39,7544.72,7827.327593
66c11d3dd200ba7478e86e86,1578312000000,7544.72,7622,7465.44,7519.99,9210.893924
66c11d3dd200ba7478e86e87,1578326400000,7519.05,7561,7509.43,7539.9,4503.573879
66c11d3dd200ba7478e86e88,1578340800000,7539.74,7795.34,7534.9,7758,14692.923109
66c11d3dd200ba7478e86e89,1578355200000,7758.9,8000,7758.29,7894.9,20969.436578
66c11d3dd200ba7478e86e8a,1578369600000,7894.71,7905.5,7821,7883.37,7779.689163
66c11d3dd200ba7478e86e8b,1578384000000,7883.11,7965,7855,7895.14,8698.801496
66c11d3dd200ba7478e86e8c,1578398400000,7895.13,7915.77,7740.29,7764.59,13815.63926
66c11d3dd200ba7478e86e8d,1578412800000,7764.04,8137,7723.71,8073.69,23314.904383
66c11d3dd200ba7478e86e8e,1578427200000,8073.69,8207.68,7945.72,8145.28,16593.213781
66c11d3dd200ba7478e86e8f,1578441600000,8145.92,8455,8142,8300.34,29882.767578
66c11d3dd200ba7478e86e90,1578456000000,8300.34,8377,8277.21,8297.26,9759.58652
66c11d3dd200ba7478e86e91,1578470400000,8297.27,8370,8264.86,8332.47,9015.766024
66c11d3dd200ba7478e86e92,1578484800000,8332.2,8418.61,8184,8305.97,20431.673213
66c11d3dd200ba7478e86e93,1578499200000,8306.09,8335.79,7963.05,7963.35,26733.722173
66c11d3dd200ba7478e86e94,1578513600000,7963.56,8125.57,7870,8055.98,16799.127132
66c11d3dd200ba7478e86e95,1578528000000,8054.72,8055.96,7928,7954.72,9990.260359
66c11d3dd200ba7478e86e96,1578542400000,7954.96,7978.31,7896,7949.84,7975.920845
66c11d3dd200ba7478e86e97,1578556800000,7949.57,7955.83,7852.01,7878.56,9886.091731
66c11d3dd200ba7478e86e98,1578571200000,7878.02,7945,7871,7907.05,8465.58572
66c11d3dd200ba7478e86e99,1578585600000,7907.05,7957.48,7778,7917.54,13370.93087
66c11d3dd200ba7478e86e9a,1578600000000,7917.55,8000,7750,7817.76,14550.730305
66c11d3dd200ba7478e86e9b,1578614400000,7817.74,7854.06,7770,7818.02,4946.412757
66c11d3dd200ba7478e86e9c,1578628800000,7818.06,7819.84,7711.76,7752.98,8595.700022
66c11d3dd200ba7478e86e9d,1578643200000,7753.05,7854.44,7672,7841.69,16190.710852
66c11d3dd200ba7478e86e9e,1578657600000,7841.03,8086.85,7811,8066.6,19947.250537
66c11d3dd200ba7478e86e9f,1578672000000,8067.5,8140.11,7909.98,8059.49,22918.937725
66c11d3dd200ba7478e86ea0,1578686400000,8058.05,8199,7981.59,8197.02,9807.765555
66c11d3dd200ba7478e86ea1,1578700800000,8198.86,8253.26,8119.75,8158.49,10029.604397
66c11d3dd200ba7478e86ea2,1578715200000,8158.83,8179.94,8044.65,8074.18,7452.941654
66c11d3dd200ba7478e86ea3,1578729600000,8074.17,8129.97,8010,8045.95,7736.817925
66c11d3dd200ba7478e86ea4,1578744000000,8045.89,8135,8018.41,8099.73,7221.148975
66c11d3dd200ba7478e86ea5,1578758400000,8099.16,8221.55,8070,8151.78,10064.724948
66c11d3dd200ba7478e86ea6,1578772800000,8151.77,8286.34,8003.16,8020.01,12304.794768
66c11d3dd200ba7478e86ea7,1578787200000,8020.01,8110.92,7960,8091.33,7289.354497
66c11d3dd200ba7478e86ea8,1578801600000,8090.7,8153.84,8070.98,8097.51,5085.381471
66c11d3dd200ba7478e86ea9,1578816000000,8097.51,8164.08,8080.01,8114.08,5601.978901
66c11d3dd200ba7478e86eaa,1578830400000,8114.08,8185,8113.11,8152.7,6596.312454
66c11d3dd200ba7478e86eab,1578844800000,8152.63,8197,8072,8132.01,9412.796727
66c11d3dd200ba7478e86eac,1578859200000,8131.4,8185,8091.22,8184.98,4145.670286
66c11d3dd200ba7478e86ead,1578873600000,8184.97,8196,8086.39,8105.77,5013.854925
66c11d3dd200ba7478e86eae,1578888000000,8105.73,8126.31,8057.59,8075.26,5383.796046
66c11d3dd200ba7478e86eaf,1578902400000,8075.26,8134.6,8065,8075.01,6585.461433
66c11d3dd200ba7478e86eb0,1578916800000,8076.86,8114.48,8055.89,8084.89,5021.384801
66c11d3dd200ba7478e86eb1,1578931200000,8085.07,8129.45,8071.12,8111.83,4153.284936
66c11d3dd200ba7478e86eb2,1578945600000,8111.83,8160,8101,8110.34,5001.973542
66c11d3dd200ba7478e86eb3,1578960000000,8110.34,8488.11,8105.54,8461.84,24831.754997
66c11d3dd200ba7478e86eb4,1578974400000,8461.83,8573,8453.35,8509.99,15416.454563
66c11d3dd200ba7478e86eb5,1578988800000,8509.85,8561,8470,8526.87,10140.489854
66c11d3dd200ba7478e86eb6,1579003200000,8526.87,8760,8480,8675.48,27970.1386
66c11d3dd200ba7478e86eb7,1579017600000,8673.18,8850,8520,8767.56,31177.50731
66c11d3dd200ba7478e86eb8,1579032000000,8765.51,8880,8666.22,8810.01,10862.781418
66c11d3dd200ba7478e86eb9,1579046400000,8814.64,8900,8701,8727.61,17630.43469
66c11d3dd200ba7478e86eba,1579060800000,8727,8741.75,8564,8627.13,12394.599597
66c11d3dd200ba7478e86ebb,1579075200000,8626.8,8810,8605.03,8730,11514.936626
66c11d3dd200ba7478e86ebc,1579089600000,8730,8916.48,8720.38,8762.74,18787.519248
66c11d3dd200ba7478e86ebd,1579104000000,8762.73,8820,8676.08,8761.57,11713.456385
66c11d3dd200ba7478e86ebe,1579118400000,8761.57,8876.4,8738.37,8821.41,12775.35106
66c11d3dd200ba7478e86ebf,1579132800000,8820.01,8859.81,8586,8640.01,12783.458675
